Year,Month_Num,Region,Model,Fuel_Type,Units_Sold,Revenue
2023,2,China,i7,Hybrid,3983,196914414.74
2023,2,China,M3,Hybrid,3527,248208907.38
2023,2,China,M5,Hybrid,5167,628816163.84
2023,2,China,Z4,Hybrid,1537,113233892.5
2023,2,China,2 Series,EV,8341,1000080069.48
2023,2,China,4 Series,Hybrid,3857,483476078.21
2023,2,China,1 Series,ICE,4709,314501922.39
2023,2,Asia Pacific,3 Series,ICE,7754,381716631.76
2023,2,Asia Pacific,5 Series,EV,6608,379893588.17
2023,2,Asia Pacific,7 Series,EV,5307,337758324.83
2023,2,Asia Pacific,X3,EV,4495,273812655.83
2023,2,Asia Pacific,X5,EV,7911,1072412191.51
2023,2,Asia Pacific,X7,Hybrid,2488,238218623.71
2023,2,Asia Pacific,i4,ICE,8306,312869551.88
2023,2,Asia Pacific,iX,Hybrid,3440,127634156.68
2023,2,Asia Pacific,i7,EV,7765,310835867.22
2023,2,Asia Pacific,M3,ICE,9426,667033149.67
2023,2,Asia Pacific,M5,EV,2992,354593434.25
2023,2,Asia Pacific,Z4,ICE,803,65176768.94
2023,2,Asia Pacific,2 Series,Hybrid,8805,737389285.39
2023,2,Asia Pacific,4 Series,EV,2953,137477544.58
2023,2,Asia Pacific,1 Series,EV,9186,377362800.96
2023,2,Middle East & Africa,3 Series,ICE,1962,226355442.38
2023,2,Middle East & Africa,5 Series,ICE,5054,521098065.1
2023,2,Middle East & Africa,7 Series,EV,972,124292156.46
2023,2,Middle East & Africa,X3,ICE,676,95101783.95
2023,2,Middle East & Africa,X5,Hybrid,1633,198041147.23
2023,2,Middle East & Africa,X7,Hybrid,1607,142481438.84
2023,2,Middle East & Africa,i4,EV,4147,502449386.76
2023,2,Middle East & Africa,iX,EV,7821,1107774088.88
2023,2,Middle East & Africa,i7,EV,4274,452772543.69
2023,2,Middle East & Africa,M3,EV,1161,75131338.91
2023,2,Middle East & Africa,M5,EV,3693,399417309.84
2023,2,Middle East & Africa,Z4,EV,4182,589433735.74
2023,2,Middle East & Africa,2 Series,EV,1257,107244969.66
2023,2,Middle East & Africa,4 Series,ICE,5324,259431510.55
2023,2,Middle East & Africa,1 Series,Hybrid,2268,255693202.12
2023,2,Latin America,3 Series,EV,6088,543308299.17
2023,2,Latin America,5 Series,EV,6907,809719837.56
2023,2,Latin America,7 Series,Hybrid,4222,161117401.33
2023,2,Latin America,X3,EV,1808,160998585.77
2023,2,Latin America,X5,EV,2060,232444842.59
2023,2,Latin America,X7,EV,6593,522051457.99
2023,2,Latin America,i4,Hybrid,7437,429605970.02
2023,2,Latin America,iX,Hybrid,2503,340421180.61
2023,2,Latin America,i7,EV,1805,64622650.86
2023,2,Latin America,M3,EV,5252,620373616.13
2023,2,Latin America,M5,Hybrid,8002,1078030496.78
2023,2,Latin America,Z4,Hybrid,682,44018130.77
2023,2,Latin America,2 Series,EV,2695,136150445.15
2023,2,Latin America,4 Series,EV,2224,288647751.97
2023,2,Latin America,1 Series,Hybrid,1043,82618068.01
2023,3,Europe,3 Series,EV,4414,584392997.21
2023,3,Europe,5 Series,ICE,7099,565984512.43
2023,3,Europe,7 Series,Hybrid,7048,600821039.39
2023,3,Europe,X3,EV,3075,455076678.25
2023,3,Europe,X5,EV,7913,1075450022.26
2023,3,Europe,X7,ICE,3344,161433635.96
2023,3,Europe,i4,Hybrid,3815,303923680.08
2023,3,Europe,iX,ICE,645,49573118.35
2023,3,Europe,i7,EV,8915,1098212386.66
2023,3,Europe,M3,EV,2021,119979394.09
2023,3,Europe,M5,EV,1756,236279969.69
2023,3,Europe,Z4,EV,3471,238374456.38
2023,3,Europe,2 Series,ICE,729,102045852.3
2023,3,Europe,4 Series,EV,7007,305353425.97
2023,3,Europe,1 Series,ICE,8421,437440733.27
2023,3,North America,3 Series,Hybrid,1259,148266062.81
2023,3,North America,5 Series,EV,7716,614467491.68
2023,3,North America,7 Series,ICE,8167,502884378.29
2023,3,North America,X3,EV,7241,447184918.01
2023,3,North America,X5,Hybrid,1329,49124808.07
2023,3,North America,X7,ICE,7628,704422349.7
2023,3,North America,i4,ICE,2122,274438753.68
2023,3,North America,iX,EV,5196,254926881.96
2023,3,North America,i7,Hybrid,5778,696901336.09
2023,3,North America,M3,EV,1538,190095673.27
2023,3,North America,M5,EV,9504,1214855456.15
2023,3,North America,Z4,ICE,6215,619763103.71
2023,3,North America,2 Series,Hybrid,3819,201635236.5
2023,3,North America,4 Series,EV,6103,684856437.34
2023,3,North America,1 Series,EV,2031,160622701.34
2023,3,China,3 Series,ICE,7902,965731189.39
2023,3,China,5 Series,EV,4522,378165466.17
2023,3,China,7 Series,Hybrid,1758,74601878.61
2023,3,China,X3,ICE,4747,617559340.32
2023,3,China,X5,Hybrid,4034,263464819.36
2023,3,China,X7,EV,6545,795567170.4
2023,3,China,i4,Hybrid,6858,317085130.08
2023,3,China,iX,Hybrid,2864,355927664.64
2023,3,China,i7,EV,3795,499656197.19
2023,3,China,M3,Hybrid,3981,446858007.2
2023,3,China,M5,Hybrid,2226,162983358.32
2023,3,China,Z4,EV,4684,380926600.24
2023,3,China,2 Series,ICE,4636,437463891.39
2023,3,China,4 Series,Hybrid,1035,87240398.23
2023,3,China,1 Series,ICE,5167,405007024.63
2023,3,Asia Pacific,3 Series,ICE,5890,788445302.45
2023,3,Asia Pacific,5 Series,EV,3638,356801700.01
2023,3,Asia Pacific,7 Series,EV,5168,263111990.52
2023,3,Asia Pacific,X3,EV,3010,254622817.41
2023,3,Asia Pacific,X5,Hybrid,5411,442296502.1
2023,3,Asia Pacific,X7,EV,963,90961546.69
2023,3,Asia Pacific,i4,EV,4568,282676674.33
2023,3,Asia Pacific,iX,ICE,4161,517642502.56
2023,3,Asia Pacific,i7,ICE,4298,490143829.83
2023,3,Asia Pacific,M3,EV,6980,624992811.12
2023,3,Asia Pacific,M5,EV,7074,983658309.19
2023,3,Asia Pacific,Z4,EV,4928,318338073.85
2023,3,Asia Pacific,2 Series,ICE,2598,311382416.78
2023,3,Asia Pacific,4 Series,Hybrid,1236,114357237.71
2023,3,Asia Pacific,1 Series,EV,5803,432846463.62
2023,3,Middle East & Africa,3 Series,ICE,8012,929498767.96
2023,3,Middle East & Africa,5 Series,ICE,9386,608797330.18
2023,3,Middle East & Africa,7 Series,EV,4903,398519459.39
2023,3,Middle East & Africa,X3,EV,5366,299048111.95
2023,3,Middle East & Africa,X5,EV,2582,134085531.37
2023,3,Middle East & Africa,X7,ICE,7226,639144641.18
2023,3,Middle East & Africa,i4,Hybrid,9296,973997118.02
2023,3,Middle East & Africa,iX,EV,1615,67149615.39
2023,3,Middle East & Africa,i7,ICE,7300,567751112.96
2023,3,Middle East & Africa,M3,ICE,8944,906647155.72
2023,3,Middle East & Africa,M5,ICE,3936,184637822.92
2023,3,Middle East & Africa,Z4,Hybrid,5513,563534042.2
2023,3,Middle East & Africa,2 Series,EV,2152,119911649.87
2023,3,Middle East & Africa,4 Series,Hybrid,6645,243207859.79
2023,3,Middle East & Africa,1 Series,EV,8805,995316762.93
2023,3,Latin America,3 Series,ICE,7822,653644112.76
2023,3,Latin America,5 Series,ICE,1285,175539838.88
2023,3,Latin America,7 Series,EV,2931,129679993.47
2023,3,Latin America,X3,EV,5461,215839643.06
2023,3,Latin America,X5,Hybrid,783,53626581.13
2023,3,Latin America,X7,ICE,2363,207391934.95
2023,3,Latin America,i4,ICE,3244,197059463.46
2023,3,Latin America,iX,ICE,8418,839848393.47
2023,3,Latin America,i7,EV,5440,763374396.72
2023,3,Latin America,M3,ICE,3104,120245238.76
2023,3,Latin America,M5,Hybrid,3567,188949277.32
2023,3,Latin America,Z4,Hybrid,7980,1184740152.91
2023,3,Latin America,2 Series,Hybrid,7663,918704897.87
2023,3,Latin America,4 Series,ICE,5398,804303324.8
2023,3,Latin America,1 Series,Hybrid,6451,344531860.35
2023,4,Europe,3 Series,EV,8438,633078610.68
2023,4,Europe,5 Series,ICE,8321,701979244.61
2023,4,Europe,7 Series,ICE,5095,443492682.23
2023,4,Europe,X3,EV,7985,1071957927.82
2023,4,Europe,X5,EV,3456,202597747.92
2023,4,Europe,X7,Hybrid,7147,732097046.59
2023,4,Europe,i4,ICE,6743,902238246.4
2023,4,Europe,iX,Hybrid,7550,913860485.59
2023,4,Europe,i7,EV,7831,1058510730.31
2023,4,Europe,M3,ICE,5232,613242025.44
2023,4,Europe,M5,ICE,9644,997454943.12
2023,4,Europe,Z4,ICE,7321,568925295.85
2023,4,Europe,2 Series,EV,3879,242020934.13
2023,4,Europe,4 Series,ICE,3179,445362068.47
2023,4,Europe,1 Series,EV,2533,190170115.45
2023,4,North America,3 Series,ICE,2412,349984856.91
2023,4,North America,5 Series,ICE,1115,142834356.72
2023,4,North America,7 Series,EV,8157,1086131520.08
2023,4,North America,X3,ICE,7319,446589571.59
2023,4,North America,X5,Hybrid,4112,466873577.66
2023,4,North America,X7,ICE,8792,817601215.09
2023,4,North America,i4,EV,5778,722754376.84
2023,4,North America,iX,EV,8575,490198726.11
2023,4,North America,i7,ICE,8385,1179775272.46
2023,4,North America,M3,EV,1665,161174361.18
2023,4,North America,M5,Hybrid,8416,1262226970.22
2023,4,North America,Z4,ICE,1993,250511960.98
2023,4,North America,2 Series,EV,1363,138583796.46
2023,4,North America,4 Series,Hybrid,4119,330238793.66
2023,4,North America,1 Series,EV,6780,341699728.06
2023,4,China,3 Series,ICE,1872,172387784.85
2023,4,China,5 Series,ICE,5275,541319375.98
2023,4,China,7 Series,ICE,1370,108438294.6
2023,4,China,X3,EV,8593,392564983.35
2023,4,China,X5,ICE,4807,713301705.84
2023,4,China,X7,ICE,1749,150989304.22
2023,4,China,i4,EV,1574,97105884.35
2023,4,China,iX,Hybrid,5185,344895777.2
2023,4,China,i7,Hybrid,7796,837281521.36
2023,4,China,M3,Hybrid,3932,547162248.86
2023,4,China,M5,EV,9634,470654962.95
2023,4,China,Z4,EV,2509,252592114.88
2023,4,China,2 Series,ICE,8640,1199010489.52
2023,4,China,4 Series,Hybrid,1838,104712632.57
2023,4,China,1 Series,EV,1172,72056020.19
2023,4,Asia Pacific,3 Series,Hybrid,665,43992519.48
2023,4,Asia Pacific,5 Series,EV,1774,192625238.91
2023,4,Asia Pacific,7 Series,ICE,7758,733160815.91
2023,4,Asia Pacific,X3,Hybrid,6349,324183871.81
2023,4,Asia Pacific,X5,Hybrid,1788,214995618.75
2023,4,Asia Pacific,X7,EV,2355,218302879.23
2023,4,Asia Pacific,i4,ICE,8116,1028767330.38
2023,4,Asia Pacific,iX,Hybrid,6335,652065272.51
2023,4,Asia Pacific,i7,EV,638,62150213.24
2023,4,Asia Pacific,M3,Hybrid,4831,381424063.09
2023,4,Asia Pacific,M5,EV,2905,354754749.14
2023,4,Asia Pacific,Z4,EV,5979,274774662.53
2023,4,Asia Pacific,2 Series,EV,1064,94415150.78
2023,4,Asia Pacific,4 Series,Hybrid,3845,256145319.28
2023,4,Asia Pacific,1 Series,EV,4010,502634118.47
2023,4,Middle East & Africa,3 Series,Hybrid,5826,759695065.31
2023,4,Middle East & Africa,5 Series,Hybrid,7847,669215374.75
2023,4,Middle East & Africa,7 Series,EV,1880,102965014.49
2023,4,Middle East & Africa,X3,EV,3133,154810516.82
2023,4,Middle East & Africa,X5,EV,2176,307376197.55
2023,4,Middle East & Africa,X7,EV,7511,899578119.86
2023,4,Middle East & Africa,i4,ICE,6184,611453213.42
2023,4,Middle East & Africa,iX,ICE,8805,1072650886.47
2023,4,Middle East & Africa,i7,Hybrid,4299,478582507.81
2023,4,Middle East & Africa,M3,EV,2395,356180958.6
2023,4,Middle East & Africa,M5,Hybrid,5896,605713617.41
2023,4,Middle East & Africa,Z4,ICE,2457,111605692.54
2023,4,Middle East & Africa,2 Series,EV,7685,1083866917.13
2023,4,Middle East & Africa,4 Series,ICE,6314,652315059.01
2023,4,Middle East & Africa,1 Series,EV,6883,571379348.28
2023,4,Latin America,3 Series,ICE,7313,368966962.71
2023,4,Latin America,5 Series,Hybrid,3510,482847314.47
2023,4,Latin America,7 Series,EV,1246,95381609.33
2023,4,Latin America,X3,ICE,1248,84588988.34
2023,4,Latin America,X5,ICE,7136,311202281.35
2023,4,Latin America,X7,EV,1455,92021747.1
2023,4,Latin America,i4,EV,6071,306366395.9
2023,4,Latin America,iX,ICE,4633,668117222.64
2023,4,Latin America,i7,ICE,7868,317704682.61
2023,4,Latin America,M3,EV,5281,479901139.84
2023,4,Latin America,M5,ICE,4283,204526900.63
2023,4,Latin America,Z4,EV,5098,210612061.15
2023,4,Latin America,2 Series,EV,8307,559548905.34
2023,4,Latin America,4 Series,EV,8446,305636984.22
2023,4,Latin America,1 Series,EV,2816,163290820.43
2023,5,Europe,3 Series,Hybrid,5375,595490874.78
2023,5,Europe,5 Series,EV,6516,964690286.55
2023,5,Europe,7 Series,EV,8144,296682196.4
2023,5,Europe,X3,EV,6265,732650395.31
2023,5,Europe,X5,EV,3223,186952397.57
2023,5,Europe,X7,ICE,3803,490471563.77
2023,5,Europe,i4,ICE,7357,408665666.8
2023,5,Europe,iX,Hybrid,9132,699798022.93
2023,5,Europe,i7,EV,10373,400805445.84
2023,5,Europe,M3,EV,2840,296798727.51
2023,5,Europe,M5,ICE,1124,153088736.23
2023,5,Europe,Z4,EV,5026,372531143.72
2023,5,Europe,2 Series,Hybrid,4345,195318206.0
2023,5,Europe,4 Series,EV,6884,390394036.77
2023,5,Europe,1 Series,ICE,2121,115383481.53
2023,5,North America,3 Series,EV,4737,586071100.49
2023,5,North America,5 Series,ICE,5022,330933966.87
2023,5,North America,7 Series,Hybrid,4183,387400445.36
2023,5,North America,X3,Hybrid,3071,376192531.21
2023,5,North America,X5,ICE,4514,559111940.36
2023,5,North America,X7,Hybrid,2729,334363878.65
2023,5,North America,i4,Hybrid,5472,624599563.83
2023,5,North America,iX,ICE,5575,647821960.64
2023,5,North America,i7,ICE,804,28437065.05
2023,5,North America,M3,Hybrid,6040,646095577.79
2023,5,North America,M5,Hybrid,8767,482656874.72
2023,5,North America,Z4,Hybrid,3115,388522845.5
2023,5,North America,2 Series,EV,9466,964380658.61
2023,5,North America,4 Series,ICE,5228,586976767.36
2023,5,North America,1 Series,ICE,5871,634276221.64
2023,5,China,3 Series,EV,3243,301912648.16
2023,5,China,5 Series,EV,2996,262327331.09
2023,5,China,7 Series,Hybrid,3839,466556779.92
2023,5,China,X3,EV,8680,718689637.6
2023,5,China,X5,EV,8872,1003735567.44
2023,5,China,X7,Hybrid,2828,399683712.48
2023,5,China,i4,EV,7391,818915263.32
2023,5,China,iX,EV,1462,188444181.07
2023,5,China,i7,EV,5490,229911339.08
2023,5,China,M3,Hybrid,6819,899829641.27
2023,5,China,M5,ICE,5409,214824468.45
2023,5,China,Z4,Hybrid,9617,762452645.32
2023,5,China,2 Series,ICE,2821,342986653.4
2023,5,China,4 Series,Hybrid,4307,263621848.73
2023,5,China,1 Series,ICE,3558,366815978.83
2023,5,Asia Pacific,3 Series,ICE,842,91887791.04
2023,5,Asia Pacific,5 Series,EV,883,78733020.18
2023,5,Asia Pacific,7 Series,EV,8591,1222472111.42
2023,5,Asia Pacific,X3,ICE,2354,322740567.44
2023,5,Asia Pacific,X5,Hybrid,6470,803908338.0
2023,5,Asia Pacific,X7,EV,8203,766404678.49
2023,5,Asia Pacific,i4,Hybrid,3563,436081496.04
2023,5,Asia Pacific,iX,EV,9242,735009283.37
2023,5,Asia Pacific,i7,EV,6096,426952816.6
2023,5,Asia Pacific,M3,EV,7472,792484014.49
2023,5,Asia Pacific,M5,EV,7993,647253697.26
2023,5,Asia Pacific,Z4,EV,3970,430083016.71
2023,5,Asia Pacific,2 Series,EV,9274,647404780.12
2023,5,Asia Pacific,4 Series,ICE,7908,690940117.8
2023,5,Asia Pacific,1 Series,ICE,9156,1125953034.08
2023,5,Middle East & Africa,3 Series,EV,6500,737888505.82
2023,5,Middle East & Africa,5 Series,Hybrid,4476,252823223.99
2023,5,Middle East & Africa,7 Series,ICE,1253,67322210.13
2023,5,Middle East & Africa,X3,EV,7964,292322234.97
2023,5,Middle East & Africa,X5,ICE,8730,483561731.49
2023,5,Middle East & Africa,X7,EV,9106,1023368237.97
2023,5,Middle East & Africa,i4,EV,6506,594725672.28
2023,5,Middle East & Africa,iX,EV,4953,723455898.11
2023,5,Middle East & Africa,i7,EV,8818,778804118.4
2023,5,Middle East & Africa,M3,Hybrid,10599,1021719732.06
2023,5,Middle East & Africa,M5,EV,3726,203945598.72
2023,5,Middle East & Africa,Z4,EV,1897,223022283.36
2023,5,Middle East & Africa,2 Series,EV,8186,507188295.37
2023,5,Middle East & Africa,4 Series,EV,7721,1120539053.73
2023,5,Middle East & Africa,1 Series,Hybrid,7062,262825986.51
2023,5,Latin America,3 Series,ICE,8353,1232196126.25
2023,5,Latin America,5 Series,Hybrid,4446,188081722.05
2023,5,Latin America,7 Series,Hybrid,5804,204469419.46
2023,5,Latin America,X3,ICE,6618,961184097.63
2023,5,Latin America,X5,ICE,6749,812494576.75
2023,5,Latin America,X7,ICE,7798,321627745.05
2023,5,Latin America,i4,ICE,9610,1244812080.53
2023,5,Latin America,iX,ICE,7798,644448613.53
2023,5,Latin America,i7,Hybrid,635,49748499.69
2023,5,Latin America,M3,EV,6624,318602773.39
2023,5,Latin America,M5,EV,5901,719300050.86
2023,5,Latin America,Z4,EV,998,109586896.32
2023,5,Latin America,2 Series,ICE,8358,987180138.73
2023,5,Latin America,4 Series,ICE,9299,425082084.7
2023,5,Latin America,1 Series,ICE,5355,257898561.66
2023,6,Europe,3 Series,ICE,7262,598465945.87
2023,6,Europe,5 Series,ICE,5459,318873918.31
2023,6,Europe,7 Series,Hybrid,5210,566178602.34
2023,6,Europe,X3,EV,8061,429840035.15
2023,6,Europe,X5,ICE,2283,188761169.58
2023,6,Europe,X7,ICE,9772,1278042859.01
2023,6,Europe,i4,EV,4046,155657439.47
2023,6,Europe,iX,EV,4649,434118371.0
2023,6,Europe,i7,EV,4374,245568749.59
2023,6,Europe,M3,EV,6423,280396876.73
2023,6,Europe,M5,Hybrid,5277,600647353.57
2023,6,Europe,Z4,EV,10211,1365584929.3
2023,6,Europe,2 Series,ICE,5118,257075326.22
2023,6,Europe,4 Series,EV,5280,194966398.55
2023,6,Europe,1 Series,EV,4521,552023806.36
2023,6,North America,3 Series,ICE,4379,607173830.14
2023,6,North America,5 Series,ICE,3018,384351025.92
2023,6,North America,7 Series,Hybrid,6445,413152876.28
2023,6,North America,X3,EV,7874,714357561.02
2023,6,North America,X5,ICE,2067,249762941.72
2023,6,North America,X7,EV,6434,345282047.99
2023,6,North America,i4,EV,2649,98371267.06
2023,6,North America,iX,ICE,2378,208624020.91
2023,6,North America,i7,ICE,2425,159128293.47
2023,6,North America,M3,Hybrid,9376,1087473815.8
2023,6,North America,M5,ICE,4463,386579797.41
2023,6,North America,Z4,ICE,7600,594128116.68
2023,6,North America,2 Series,ICE,8912,627930153.67
2023,6,North America,4 Series,Hybrid,2923,245137808.14
2023,6,North America,1 Series,Hybrid,1446,186161714.08
2023,6,China,3 Series,EV,9167,1037356165.39
2023,6,China,5 Series,EV,8958,1036386262.54
2023,6,China,7 Series,EV,9459,490828196.97
2023,6,China,X3,Hybrid,7780,1165280013.11
2023,6,China,X5,ICE,3994,466956601.1
2023,6,China,X7,Hybrid,2834,174416899.39
2023,6,China,i4,ICE,4913,513392220.17
2023,6,China,iX,EV,5665,579587991.17
2023,6,China,i7,ICE,6016,775514192.47
2023,6,China,M3,EV,9879,1374012201.64
2023,6,China,M5,ICE,1219,68738744.88
2023,6,China,Z4,Hybrid,2211,181819000.39
2023,6,China,2 Series,EV,687,55501246.71
2023,6,China,4 Series,EV,6323,349952012.15
2023,6,China,1 Series,EV,4424,455012745.45
2023,6,Asia Pacific,3 Series,EV,6761,356621061.52
2023,6,Asia Pacific,5 Series,EV,7004,836360537.64
2023,6,Asia Pacific,7 Series,ICE,3987,476456239.94
2023,6,Asia Pacific,X3,EV,4593,405832891.05
2023,6,Asia Pacific,X5,Hybrid,6088,854645137.58
2023,6,Asia Pacific,X7,Hybrid,3222,207183618.13
2023,6,Asia Pacific,i4,ICE,6385,816386946.15
2023,6,Asia Pacific,iX,EV,8048,584668058.77
2023,6,Asia Pacific,i7,EV,7317,899333340.64
2023,6,Asia Pacific,M3,ICE,1793,68802897.59
2023,6,Asia Pacific,M5,EV,3271,359884304.1
2023,6,Asia Pacific,Z4,EV,5741,297850667.98
2023,6,Asia Pacific,2 Series,EV,8824,1279543207.6
2023,6,Asia Pacific,4 Series,Hybrid,7291,970317725.84
2023,6,Asia Pacific,1 Series,EV,8635,372448713.02
2023,6,Middle East & Africa,3 Series,Hybrid,706,90597909.45
2023,6,Middle East & Africa,5 Series,Hybrid,2306,304428656.89
2023,6,Middle East & Africa,7 Series,Hybrid,946,91872504.03
2023,6,Middle East & Africa,X3,EV,9162,633727370.21
2023,6,Middle East & Africa,X5,EV,7945,401816125.04
2023,6,Middle East & Africa,X7,EV,3955,461087385.43
2023,6,Middle East & Africa,i4,ICE,5245,386744617.13
2023,6,Middle East & Africa,iX,ICE,6876,1026122751.73
2023,6,Middle East & Africa,i7,Hybrid,7625,1094011205.22
2023,6,Middle East & Africa,M3,EV,6532,916230414.02
2023,6,Middle East & Africa,M5,EV,9336,1315815405.78
2023,6,Middle East & Africa,Z4,EV,968,129315360.19
2023,6,Middle East & Africa,2 Series,Hybrid,2073,92860309.21
2023,6,Middle East & Africa,4 Series,EV,3114,109984884.54
2023,6,Middle East & Africa,1 Series,EV,4158,397139359.38
2023,6,Latin America,3 Series,EV,4859,597245672.68
2023,6,Latin America,5 Series,EV,7710,527315149.5
2023,6,Latin America,7 Series,EV,3413,488155584.46
2023,6,Latin America,X3,Hybrid,1878,134405796.49
2023,6,Latin America,X5,EV,6515,722870245.54
2023,6,Latin America,X7,Hybrid,4116,168593119.29
2023,6,Latin America,i4,Hybrid,2620,113777632.86
2023,6,Latin America,iX,EV,3594,298984957.0
2023,6,Latin America,i7,EV,8418,1229783858.64
2023,6,Latin America,M3,ICE,4201,506574422.62
2023,6,Latin America,M5,EV,6873,397271325.33
2023,6,Latin America,Z4,Hybrid,2637,149876241.73
2023,6,Latin America,2 Series,EV,8124,1215149293.21
2023,6,Latin America,4 Series,ICE,4741,497934796.52
2023,6,Latin America,1 Series,EV,5355,460809090.44
2023,7,Europe,3 Series,EV,5117,634833899.89
2023,7,Europe,5 Series,Hybrid,1377,188316211.51
2023,7,Europe,7 Series,EV,5110,223638531.26
2023,7,Europe,X3,EV,1393,149657815.61
2023,7,Europe,X5,EV,7468,932332069.05
2023,7,Europe,X7,Hybrid,5611,816493448.72
2023,7,Europe,i4,ICE,6027,265323938.89
2023,7,Europe,iX,Hybrid,2786,109377054.54
2023,7,Europe,i7,EV,6536,611257181.7
2023,7,Europe,M3,Hybrid,6313,750147099.3
2023,7,Europe,M5,EV,4125,358741139.27
2023,7,Europe,Z4,ICE,8723,976486131.83
2023,7,Europe,2 Series,ICE,6466,522535193.42
2023,7,Europe,4 Series,EV,8613,351552677.04
2023,7,Europe,1 Series,ICE,3311,420938454.91
2023,7,North America,3 Series,EV,4101,198822269.33
2023,7,North America,5 Series,ICE,876,55708454.24
2023,7,North America,7 Series,EV,7684,426417995.18
2023,7,North America,X3,EV,874,89746803.92
2023,7,North America,X5,Hybrid,2320,278209287.21
2023,7,North America,X7,ICE,5468,707495162.14
2023,7,North America,i4,EV,8150,874163569.7
2023,7,North America,iX,EV,838,80808753.27
